formation,fairy,speed,has_HG,tank,has_armor,max_HP,DPS,has_chip,damage
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,56
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,140
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,21
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,44
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,13
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,33
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,117
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,148
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,44
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,Uzi mod2 8/8,1,120
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,55
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,73
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,56
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,59
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,69
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,71
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,54
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,63
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,57
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,416 mod3 10/10 speq,1,58
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,40
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,50
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,51
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,82
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,118
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,119
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,37
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,146
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,113
0-2-formation,5* dmg1 Rescue,10,1,M16,1,605,uzi mod2 9/8,1,20
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,30
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,41
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,44
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,61
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,35
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,18
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,35
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,38
b-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,15
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,110
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,52
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,75
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,67
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,90
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,53
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,38
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,65
b-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,68
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,103
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,88
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,56
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,61
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,75
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,72
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,81
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,103
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,57
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,15
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,31
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,15
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,17
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,34
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,43
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,28
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,16
b-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,16
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,61
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,41
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,39
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,48
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,41
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,77
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,84
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,56
b-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,52
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,59
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,60
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,65
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,48
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,63
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,74
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,56
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,85
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,89
b-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,34
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,64
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,96
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,64
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,90
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,74
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,62
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,94
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,57
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,50
b-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,112
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,136
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,58
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,67
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,47
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,59
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,43
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,106
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,71
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,102
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8,1,55
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,42
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,53
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,20
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,64
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,48
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,65
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,53
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,46
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,39
b-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,43
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,38
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,41
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,31
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,47
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,34
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,99
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,33
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,34
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,35
b-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8,1,142
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,33
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,53
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,42
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,46
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,43
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,36
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,44
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,45
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,48
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod2 10/8 speq,1,33
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,84
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,71
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,55
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,100
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,63
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,111
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,55
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,74
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,120
0-2-formation,1* cool Beach,4,1,M16,1,605,k11 sl10 eot,1,116
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,68
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,52
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,109
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,52
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,68
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,98
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,51
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,125
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,67
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 8/8,1,62
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,42
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,54
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,52
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,72
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,43
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,25
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,51
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,37
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,40
0-2-formation,1* cool Beach,4,1,M16,1,605,416 mod3 10/10 speq,1,46
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,97
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,43
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,62
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,106
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,74
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,78
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,48
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,77
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,30
0-2-formation,1* cool Beach,4,1,M16,1,605,uzi mod2 9/8,1,124
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,57
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,83
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,105
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,95
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,76
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,72
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,84
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,87
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,108
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod2 10/8 speq,1,104
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,133
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,124
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,116
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,214
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,158
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,146
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,162
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,104
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,115
0-2-formation,1* cool Beach,10,1,M16,1,605,k11 sl10 eot,1,96
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,163
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,85
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,63
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,121
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,85
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,45
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,91
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,82
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,58
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 8/8 6 speed,1,88
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,79
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,65
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,77
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,86
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,75
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,61
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,100
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,85
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,56
0-2-formation,1* cool Beach,10,1,M16,1,605,416 mod3 10/10 speq,1,62
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,52
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,65
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,66
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,45
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,141
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,40
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,44
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,64
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,68
0-2-formation,1* cool Beach,10,1,M16,1,605,uzi mod2 9/8 6 speed,1,35
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,32
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,29
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,18
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,20
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,13
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,23
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,22
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,46
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,15
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,32
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,29
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,23
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,31
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,19
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,11
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,14
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,25
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,22
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,24
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,22
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,18
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,19
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,39
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,16
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,37
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 speq,0,12
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,24
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,32
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,18
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,15
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,35
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,29
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,10
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,26
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,23
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,27
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,38
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,22
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,38
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,46
b-formation,5* dmg1 Rescue,4,1,M16,1,605,416 mod2 10/8 vfl,0,34
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,57
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,65
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,54
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,62
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,58
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,46
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,59
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,26
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,64
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,33
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,56
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,88
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,65
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,73
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 vfl,0,24
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,119
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,108
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,112
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,112
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,76
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,77
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,125
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,77
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,70
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,115
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,84
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,109
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,83
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,85
b-formation,5* dmg1 Rescue,4,1,M16,1,605,k11 sl10 eot,0,108
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,52
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,51
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,66
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,82
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,43
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,52
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,57
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,84
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,65
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,54
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,53
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,102
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,59
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,54
b-formation,5* dmg1 Rescue,4,1,M16,1,605,uzi mod2 8/8,0,54
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,106
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,101
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,100
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,112
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,94
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,91
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,116
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,73
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,198
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,90
b-formation,5* dmg1 Rescue,4,1,M16,1,605,sop mod3 8/8 vfl+speq,0,79
